COUNTY,SOVI_SCORE,RESL_SCORE,HWAV_EVNTS
Los Angeles,65.98999786,15.43999958,22
Los Angeles,86.41000366,15.43999958,22
Los Angeles,84.05000305,15.43999958,22
Los Angeles,85.48999786,15.43999958,22
Los Angeles,77.48000336,15.43999958,22
Los Angeles,93.37000275,15.43999958,22
Los Angeles,83.35001373,15.43999958,22
Los Angeles,74.62000275,15.43999958,22
Los Angeles,81.91999817,15.43999958,22
Los Angeles,66.23000336,15.43999958,22
Los Angeles,95.81001282,15.43999958,22
Los Angeles,93.19999695,15.43999958,22
Los Angeles,98.45999908,15.43999958,22
Los Angeles,91.5,15.43999958,22
Los Angeles,93.87999725,15.43999958,22
Los Angeles,93.33999634,15.43999958,22
Los Angeles,93.98000336,15.43999958,22
Los Angeles,95.90000153,15.43999958,22
Los Angeles,84.79000092,15.43999958,22
Los Angeles,93.51999664,15.43999958,22
Los Angeles,74.18000031,15.43999958,22
Los Angeles,89.16000366,15.43999958,22
Los Angeles,81.51000214,15.43999958,22
Los Angeles,92.91999817,15.43999958,22
Los Angeles,89.67001343,15.43999958,22
Los Angeles,56.45000076,15.43999958,22
Los Angeles,63.59999847,15.43999958,22
Los Angeles,93,15.43999958,22
Los Angeles,87.27999878,15.43999958,22
Los Angeles,96.95999908,15.43999958,22
Los Angeles,95.22000122,15.43999958,22
Los Angeles,82.45999908,15.43999958,22
Los Angeles,81.47000122,15.43999958,22
Los Angeles,94.26000214,15.43999958,22
Los Angeles,97.12000275,15.43999958,22
Los Angeles,39.38000107,15.43999958,22
Los Angeles,8.470000267,15.43999958,22
Los Angeles,24.45999908,15.43999958,22
Los Angeles,54.81999969,15.43999958,22
Los Angeles,47.38999939,15.43999958,22
Los Angeles,69.37000275,15.43999958,22
Los Angeles,9.840000153,15.43999958,22
Los Angeles,43.99000168,15.43999958,22
Los Angeles,42.15000153,15.43999958,22
Los Angeles,38.27999878,15.43999958,22
Los Angeles,53.52000046,15.43999958,22
Los Angeles,34.47999954,15.43999958,22
Los Angeles,13.59000015,15.43999958,22
Los Angeles,30.38999939,15.43999958,22
Los Angeles,31.29000092,15.43999958,22
Los Angeles,38.18999863,15.43999958,22
Los Angeles,27.21999931,15.43999958,22
Los Angeles,52.04999924,15.43999958,22
Los Angeles,4.820000172,15.43999958,22
Los Angeles,21.93000031,15.43999958,22
Los Angeles,69.87999725,15.43999958,22
Los Angeles,57.04999924,15.43999958,22
Los Angeles,49.58000183,15.43999958,22
Los Angeles,47.22999954,15.43999958,22
Los Angeles,44.15000153,15.43999958,22
Los Angeles,51.29000092,15.43999958,22
Los Angeles,46.04999924,15.43999958,22
Los Angeles,63.13999939,15.43999958,22
Los Angeles,67.12000275,15.43999958,22
Los Angeles,38.56999969,15.43999958,22
Los Angeles,86.83999634,15.43999958,22
Los Angeles,98.62999725,15.43999958,22
Los Angeles,93.98999786,15.43999958,22
Los Angeles,94.73000336,15.43999958,22
Los Angeles,79.18998718,15.43999958,22
Los Angeles,75.94000244,15.43999958,22
Los Angeles,86.33999634,15.43999958,22
Los Angeles,85.16000366,15.43999958,22
Los Angeles,74.26000214,15.43999958,22
Los Angeles,87.76999664,15.43999958,22
Los Angeles,93.47000122,15.43999958,22
Los Angeles,88.33999634,15.43999958,22
Los Angeles,94.55000305,15.43999958,22
Los Angeles,76.19000244,15.43999958,22
Los Angeles,91.93998718,15.43999958,22
Los Angeles,90.36000061,15.43999958,22
Los Angeles,46.63999939,15.43999958,22
Los Angeles,88.16000366,15.43999958,22
Los Angeles,87.26000214,15.43999958,22
Los Angeles,91.08000183,15.43999958,22
Los Angeles,73.11000061,15.43999958,22
Los Angeles,94.94999695,15.43999958,22
Los Angeles,84.80000305,15.43999958,22
Los Angeles,99.98000336,15.43999958,22
Los Angeles,94.65000153,15.43999958,22
Los Angeles,84.62000275,15.43999958,22
Los Angeles,92.18000031,15.43999958,22
Los Angeles,96.45999908,15.43999958,22
Los Angeles,97.33999634,15.43999958,22
Los Angeles,98.11000061,15.43999958,22
Los Angeles,97.25998688,15.43999958,22
Los Angeles,98.34999847,15.43999958,22
Los Angeles,99.84999847,15.43999958,22
Los Angeles,98.08999634,15.43999958,22
Los Angeles,84.89998627,15.43999958,22
Los Angeles,92.77999878,15.43999958,22
Los Angeles,88.30999756,15.43999958,22
Los Angeles,63.68999863,15.43999958,22
Los Angeles,86.02999878,15.43999958,22
Los Angeles,74.08000183,15.43999958,22
Los Angeles,99.04000092,15.43999958,22
Los Angeles,91.48999786,15.43999958,22
Los Angeles,91.88999939,15.43999958,22
Los Angeles,86.97000122,15.43999958,22
Los Angeles,93.43000031,15.43999958,22
Los Angeles,40.75,15.43999958,22
Los Angeles,93.40000153,15.43999958,22
Los Angeles,98.11000061,15.43999958,22
Los Angeles,94.55000305,15.43999958,22
Los Angeles,94.13999939,15.43999958,22
Los Angeles,99.81999969,15.43999958,22
Los Angeles,87.34999847,15.43999958,22
Los Angeles,98.94999695,15.43999958,22
Los Angeles,98.62000275,15.43999958,22
Los Angeles,62.45999908,15.43999958,22
Los Angeles,75.30000305,15.43999958,22
Los Angeles,92.91000366,15.43999958,22
Los Angeles,86.26999664,15.43999958,22
Los Angeles,96.26000214,15.43999958,22
Los Angeles,93.65000153,15.43999958,22
Los Angeles,67.48999786,15.43999958,22
Los Angeles,94.33999634,15.43999958,22
Los Angeles,96.36000061,15.43999958,22
Los Angeles,90.40000153,15.43999958,22
Los Angeles,86.01999664,15.43999958,22
Los Angeles,98.18998718,15.43999958,22
Los Angeles,98.83999634,15.43999958,22
Los Angeles,93.18000031,15.43999958,22
Los Angeles,92.37999725,15.43999958,22
Los Angeles,87.87000275,15.43999958,22
Los Angeles,88.41999817,15.43999958,22
Los Angeles,90.79000092,15.43999958,22
Los Angeles,98.29000092,15.43999958,22
Los Angeles,88.23000336,15.43999958,22
Los Angeles,90.51000214,15.43999958,22
Los Angeles,96.80999756,15.43999958,22
Los Angeles,96.80999756,15.43999958,22
Los Angeles,85.59999847,15.43999958,22
Los Angeles,86.97000122,15.43999958,22
Los Angeles,99.34999847,15.43999958,22
Los Angeles,80.93000031,15.43999958,22
Los Angeles,91.91999817,15.43999958,22
Los Angeles,98.54000092,15.43999958,22
Los Angeles,92.04000092,15.43999958,22
Los Angeles,99.52999878,15.43999958,22
Los Angeles,90.79000092,15.43999958,22
Los Angeles,69.12000275,15.43999958,22
Los Angeles,84.38999939,15.43999958,22
Los Angeles,84.16000366,15.43999958,22
Los Angeles,74.20999908,15.43999958,22
Los Angeles,74.37999725,15.43999958,22
Los Angeles,96.83999634,15.43999958,22
Los Angeles,95.74001312,15.43999958,22
Los Angeles,97.52999878,15.43999958,22
Los Angeles,97.48000336,15.43999958,22
Los Angeles,86.37000275,15.43999958,22
Los Angeles,94.59999847,15.43999958,22
Los Angeles,98.37000275,15.43999958,22
Los Angeles,96.15000153,15.43999958,22
Los Angeles,96.80000305,15.43999958,22
Los Angeles,91.37000275,15.43999958,22
Los Angeles,93,15.43999958,22
Los Angeles,76.44999695,15.43999958,22
Los Angeles,93.26999664,15.43999958,22
Los Angeles,75.41000366,15.43999958,22
Los Angeles,94.23000336,15.43999958,22
Los Angeles,92.23999786,15.43999958,22
Los Angeles,93.05000305,15.43999958,22
Los Angeles,90.69000244,15.43999958,22
Los Angeles,55.22000122,15.43999958,22
Los Angeles,82.59999847,15.43999958,22
Los Angeles,27.04000092,15.43999958,22
Los Angeles,13.64000034,15.43999958,22
Los Angeles,36.90999985,15.43999958,22
Los Angeles,92.30000305,15.43999958,22
Los Angeles,86.73999786,15.43999958,22
Los Angeles,92.18998718,15.43999958,22
Los Angeles,87.37999725,15.43999958,22
Los Angeles,76.93000031,15.43999958,22
Los Angeles,99.25,15.43999958,22
Los Angeles,99.44000244,15.43999958,22
Los Angeles,72.53999329,15.43999958,22
Los Angeles,85.25,15.43999958,22
Los Angeles,94.72000122,15.43999958,22
Los Angeles,35.66999817,15.43999958,22
Los Angeles,95.69000244,15.43999958,22
Los Angeles,75.58999634,15.43999958,22
Los Angeles,96.72000122,15.43999958,22
Los Angeles,96.47000122,15.43999958,22
Los Angeles,94.91999817,15.43999958,22
Los Angeles,95.56999969,15.43999958,22
Los Angeles,42.66999817,15.43999958,22
Los Angeles,86.76000214,15.43999958,22
Los Angeles,96.25,15.43999958,22
Los Angeles,78.19999695,15.43999958,22
Los Angeles,98.07998657,15.43999958,22
Los Angeles,79.66999817,15.43999958,22
Los Angeles,81.88999939,15.43999958,22
Los Angeles,84.08999634,15.43999958,22
Los Angeles,98.31999969,15.43999958,22
Los Angeles,97.80999756,15.43999958,22
Los Angeles,90.06001282,15.43999958,22
Los Angeles,92.63999939,15.43999958,22
Los Angeles,89.25,15.43999958,22
Los Angeles,92.83000183,15.43999958,22
Los Angeles,87.16000366,15.43999958,22
Los Angeles,85.05000305,15.43999958,22
Los Angeles,92.18998718,15.43999958,22
Los Angeles,96.76999664,15.43999958,22
Los Angeles,98.12999725,15.43999958,22
Los Angeles,86.23000336,15.43999958,22
Los Angeles,91.91000366,15.43999958,22
Los Angeles,95.11000061,15.43999958,22
Los Angeles,95.08000183,15.43999958,22
Los Angeles,90.79000092,15.43999958,22
Los Angeles,75.26000214,15.43999958,22
Los Angeles,94.08999634,15.43999958,22
Los Angeles,91.75,15.43999958,22
Los Angeles,98.00998688,15.43999958,22
Los Angeles,96.83999634,15.43999958,22
Los Angeles,94.05999756,15.43999958,22
Los Angeles,98.44999695,15.43999958,22
Los Angeles,93.12000275,15.43999958,22
Los Angeles,90.31999969,15.43999958,22
Los Angeles,95.37000275,15.43999958,22
Los Angeles,96.97000122,15.43999958,22
Los Angeles,97.56999969,15.43999958,22
Los Angeles,99.66000366,15.43999958,22
Los Angeles,92.52999878,15.43999958,22
Los Angeles,93.34999847,15.43999958,22
Los Angeles,92.37999725,15.43999958,22
Los Angeles,95.06001282,15.43999958,22
Los Angeles,97.19000244,15.43999958,22
Los Angeles,96.16000366,15.43999958,22
Los Angeles,98.94999695,15.43999958,22
Los Angeles,83.54000092,15.43999958,22
Los Angeles,86.61000061,15.43999958,22
Los Angeles,93.90000153,15.43999958,22
Los Angeles,87,15.43999958,22
Los Angeles,84.23000336,15.43999958,22
Los Angeles,99.69999695,15.43999958,22
Los Angeles,96.61000061,15.43999958,22
Los Angeles,99.58000183,15.43999958,22
Los Angeles,88.05999756,15.43999958,22
Los Angeles,93.69999695,15.43999958,22
Los Angeles,96.94999695,15.43999958,22
Los Angeles,95.88999939,15.43999958,22
Los Angeles,95.34999847,15.43999958,22
Los Angeles,98.02999878,15.43999958,22
Los Angeles,98.00998688,15.43999958,22
Los Angeles,98.16000366,15.43999958,22
Los Angeles,92.55999756,15.43999958,22
Los Angeles,90.73000336,15.43999958,22
Los Angeles,74.58000183,15.43999958,22
Los Angeles,98.81999969,15.43999958,22
Los Angeles,3.470000029,15.43999958,22.45687111
Los Angeles,2.25,15.43999958,26.25618945
Los Angeles,6.610000134,15.43999958,22.00240575
Los Angeles,7.32999897,15.43999958,22.04678237
Los Angeles,8.949999809,15.43999958,22
Los Angeles,23.47999954,15.43999958,24.0082804
Los Angeles,11.81000042,15.43999958,67.18223734
Los Angeles,4.800000191,15.43999958,39.69332943
Los Angeles,2.930000067,15.43999958,25.48078184
Los Angeles,3.819999933,15.43999958,63.78140549
Los Angeles,11.06000042,15.43999958,24.12986483
Los Angeles,8.079999924,15.43999958,75
Los Angeles,17.01000023,15.43999958,38.12538791
Los Angeles,31.77000046,15.43999958,17.47869081
Los Angeles,18.01000023,15.43999958,18.04986583
Los Angeles,8.090000153,15.43999958,21.53572238
Los Angeles,10.93999958,15.43999958,22
Los Angeles,23.20999908,15.43999958,22
Los Angeles,25.62000084,15.43999958,22
Los Angeles,8.159999847,15.43999958,22
Los Angeles,23.81999969,15.43999958,22
Los Angeles,29.78000069,15.43999958,22
Los Angeles,8.690000534,15.43999958,22
Los Angeles,20.87000084,15.43999958,22
Los Angeles,58.20000076,15.43999958,22
Los Angeles,51.72000122,15.43999958,22
Los Angeles,35.43999863,15.43999958,22
Los Angeles,67.25,15.43999958,22
Los Angeles,48.79999924,15.43999958,22
Los Angeles,67.25,15.43999958,22
Los Angeles,62.61999893,15.43999958,22
Los Angeles,23.36000061,15.43999958,22
Los Angeles,12.47000027,15.43999958,22
Los Angeles,7.110000134,15.43999958,22
Los Angeles,46.02999878,15.43999958,22
Los Angeles,36.13000107,15.43999958,22
Los Angeles,20.40999985,15.43999958,22
Los Angeles,31.35000038,15.43999958,22
Los Angeles,51.79999924,15.43999958,22
Los Angeles,31.54000092,15.43999958,22
Los Angeles,29.70999908,15.43999958,22
Los Angeles,51.25999832,15.43999958,22
Los Angeles,38.79000092,15.43999958,22
Los Angeles,41.68000031,15.43999958,22
Los Angeles,21.56999969,15.43999958,22
Los Angeles,24.87000084,15.43999958,22
Los Angeles,59.58000183,15.43999958,22
Los Angeles,37.54999924,15.43999958,22
Los Angeles,28.06999969,15.43999958,22
Los Angeles,29.76000023,15.43999958,22
Los Angeles,37,15.43999958,22
Los Angeles,55.06999969,15.43999958,22
Los Angeles,10.72000027,15.43999958,22
Los Angeles,37.33000183,15.43999958,22
Los Angeles,39.90000153,15.43999958,22
Los Angeles,44.13000107,15.43999958,22
Los Angeles,45.13999939,15.43999958,22
Los Angeles,53.70999908,15.43999958,22
Los Angeles,24.79999924,15.43999958,22
Los Angeles,25.65999985,15.43999958,22
Los Angeles,60.65000153,15.43999958,22
Los Angeles,8.590000153,15.43999958,22
Los Angeles,2.119999886,15.43999958,22
Los Angeles,61.75,15.43999958,22
Los Angeles,88.13999939,15.43999958,22
Los Angeles,61.81999969,15.43999958,22
Los Angeles,35.38000107,15.43999958,22
Los Angeles,56.31000137,15.43999958,22
Los Angeles,31.48999977,15.43999958,22
Los Angeles,27.94000053,15.43999958,22
Los Angeles,17.79000092,15.43999958,22
Los Angeles,29.72999954,15.43999958,22
Los Angeles,56.33000183,15.43999958,22
Los Angeles,8.829999924,15.43999958,22
Los Angeles,45.81000137,15.43999958,22
Los Angeles,68.87999725,15.43999958,22
Los Angeles,47.75,15.43999958,22
Los Angeles,61.34000015,15.43999958,22
Los Angeles,36.04000092,15.43999958,22
Los Angeles,44.63000107,15.43999958,22
Los Angeles,10.17000008,15.43999958,22
Los Angeles,34.54999924,15.43999958,22
Los Angeles,21.96999931,15.43999958,22
Los Angeles,54.93999863,15.43999958,22
Los Angeles,19.44000053,15.43999958,22
Los Angeles,43.95999908,15.43999958,22
Los Angeles,53.08000183,15.43999958,22
Los Angeles,46.49000168,15.43999958,22
Los Angeles,34.13999939,15.43999958,22
Los Angeles,41.13000107,15.43999958,22
Los Angeles,54.20000076,15.43999958,22
Los Angeles,48.90000153,15.43999958,22
Los Angeles,58.13000107,15.43999958,22
Los Angeles,63.86000061,15.43999958,22
Los Angeles,73.12000275,15.43999958,22
Los Angeles,74.33000183,15.43999958,22
Los Angeles,13.32999992,15.43999958,22
Los Angeles,53.45999908,15.43999958,22
Los Angeles,63.77000046,15.43999958,22
Los Angeles,60.5,15.43999958,21.99942797
Los Angeles,10.57999992,15.43999958,22
Los Angeles,27.04999924,15.43999958,21.14425069
Los Angeles,15.14000034,15.43999958,22
Los Angeles,27.64999962,15.43999958,22
Los Angeles,33.84999847,15.43999958,22
Los Angeles,40.95000076,15.43999958,20.17381196
Los Angeles,49.93000031,15.43999958,22
Los Angeles,18.54000092,15.43999958,14.38259801
Los Angeles,33.38999939,15.43999958,22
Los Angeles,83.31001282,15.43999958,22
Los Angeles,76.63999939,15.43999958,22
Los Angeles,49.18999863,15.43999958,22
Los Angeles,23.09000015,15.43999958,22
Los Angeles,31.56999969,15.43999958,22
Los Angeles,24.47999954,15.43999958,22
Los Angeles,88.37999725,15.43999958,22
Los Angeles,22.88999939,15.43999958,22
Los Angeles,10.10000038,15.43999958,22
Los Angeles,17.04000092,15.43999958,22
Los Angeles,10.15999985,15.43999958,22
Los Angeles,20.30999947,15.43999958,22
Los Angeles,52.66999817,15.43999958,22
Los Angeles,6.53000021,15.43999958,22
Los Angeles,13.86999989,15.43999958,22
Los Angeles,17.56999969,15.43999958,22
Los Angeles,23.55999947,15.43999958,22
Los Angeles,11.71000004,15.43999958,22
Los Angeles,19.19000053,15.43999958,22
Los Angeles,39.36000061,15.43999958,22
Los Angeles,6.53000021,15.43999958,22
Los Angeles,16.19000053,15.43999958,22
Los Angeles,67.18000031,15.43999958,22
Los Angeles,77.12000275,15.43999958,22
Los Angeles,28.87000084,15.43999958,22
Los Angeles,9.979999542,15.43999958,11.57458839
Los Angeles,91.37000275,15.43999958,22
Los Angeles,85.59999847,15.43999958,22
Los Angeles,70.58000183,15.43999958,22
Los Angeles,97.05999756,15.43999958,22
Los Angeles,95.26999664,15.43999958,22
Los Angeles,56.63999939,15.43999958,22
Los Angeles,92.98000336,15.43999958,22
Los Angeles,25.88999939,15.43999958,22
Los Angeles,84.75,15.43999958,22
Los Angeles,78.56999969,15.43999958,22
Los Angeles,89,15.43999958,22
Los Angeles,91.63999939,15.43999958,22
Los Angeles,42.81000137,15.43999958,22
Los Angeles,71.13999939,15.43999958,22
Los Angeles,87.44999695,15.43999958,22
Los Angeles,63.13000107,15.43999958,22
Los Angeles,85.88999939,15.43999958,22
Los Angeles,72.50998688,15.43999958,22
Los Angeles,78.48999786,15.43999958,22
Los Angeles,76.58000183,15.43999958,22
Los Angeles,36.68000031,15.43999958,22
Los Angeles,96.63999939,15.43999958,22
Los Angeles,96.12000275,15.43999958,22
Los Angeles,97.73999786,15.43999958,22
Los Angeles,88.44000244,15.43999958,22
Los Angeles,89.86000061,15.43999958,22
Los Angeles,97.29000092,15.43999958,22
Los Angeles,78.30000305,15.43999958,22
Los Angeles,98.31999969,15.43999958,22
Los Angeles,91.98999786,15.43999958,22
Los Angeles,93.63999939,15.43999958,22
Los Angeles,87.26999664,15.43999958,22
Los Angeles,91,15.43999958,22
Los Angeles,37.70999908,15.43999958,22
Los Angeles,95.42001343,15.43999958,22
Los Angeles,97.34999847,15.43999958,22
Los Angeles,56.91999817,15.43999958,22
Los Angeles,59.18999863,15.43999958,22
Los Angeles,27.19000053,15.43999958,22
Los Angeles,87.23000336,15.43999958,22
Los Angeles,95.37999725,15.43999958,22
Los Angeles,89.87000275,15.43999958,22
Los Angeles,89.33999634,15.43999958,22
Los Angeles,1.940000057,15.43999958,22
Los Angeles,29,15.43999958,22
Los Angeles,98.16999817,15.43999958,22
Los Angeles,90.26000214,15.43999958,22
Los Angeles,79.29000092,15.43999958,22
Los Angeles,60.68999863,15.43999958,22
Los Angeles,52.06999969,15.43999958,10.7721817
Los Angeles,41.15999985,15.43999958,15.37973274
Los Angeles,10.92000008,15.43999958,7.442274939
Los Angeles,27.92000008,15.43999958,21.28100527
Los Angeles,68.26999664,15.43999958,8.714200825
Los Angeles,68.69000244,15.43999958,22
Los Angeles,22.39999962,15.43999958,97.201178
Los Angeles,39.38999939,15.43999958,78.35440013
Los Angeles,28.5,15.43999958,95.9359322
Los Angeles,61.95999908,15.43999958,78
Los Angeles,50.86000061,15.43999958,78
Los Angeles,78.88999939,15.43999958,78
Los Angeles,72.87000275,15.43999958,78
Los Angeles,61,15.43999958,78
Los Angeles,19.44000053,15.43999958,78
Los Angeles,15.65999985,15.43999958,78
Los Angeles,68.41999817,15.43999958,78
Los Angeles,32.11000061,15.43999958,77.81638937
Los Angeles,4.199999809,15.43999958,76.29183527
Los Angeles,73.25,15.43999958,78
Los Angeles,66.38999939,15.43999958,78
Los Angeles,80.04000092,15.43999958,78
Los Angeles,82.37999725,15.43999958,78
Los Angeles,20.36000061,15.43999958,78
Los Angeles,81.75,15.43999958,78
Los Angeles,5.239999771,15.43999958,78
Los Angeles,9.350000381,15.43999958,78
Los Angeles,15.06999969,15.43999958,78
Los Angeles,88.40000153,15.43999958,78
Los Angeles,94.87999725,15.43999958,78
Los Angeles,80.52999878,15.43999958,78
Los Angeles,55.11999893,15.43999958,78
Los Angeles,85.27999878,15.43999958,78
Los Angeles,85.87000275,15.43999958,78
Los Angeles,59.02999878,15.43999958,78
Los Angeles,67.63999939,15.43999958,78
Los Angeles,88.22000122,15.43999958,78
Los Angeles,86.06999969,15.43999958,78
Los Angeles,65.04000092,15.43999958,78
Los Angeles,87.36000061,15.43999958,78
Los Angeles,56.86000061,15.43999958,77.92893492
Los Angeles,89.44000244,15.43999958,78
Los Angeles,89.42001343,15.43999958,78
Los Angeles,89.87999725,15.43999958,78
Los Angeles,94.44999695,15.43999958,78
Los Angeles,84.65000153,15.43999958,78
Los Angeles,92.84999847,15.43999958,78
Los Angeles,89.02999878,15.43999958,78
Los Angeles,90.12999725,15.43999958,78
Los Angeles,90.65000153,15.43999958,78
Los Angeles,95.52999878,15.43999958,78
Los Angeles,91.37999725,15.43999958,78
Los Angeles,16.12000084,15.43999958,78
Los Angeles,50.95999908,15.43999958,78
Los Angeles,49.77999878,15.43999958,78
Los Angeles,7.039999962,15.43999958,78
Los Angeles,35.18000031,15.43999958,78
Los Angeles,75.87999725,15.43999958,78
Los Angeles,91.52999878,15.43999958,78
Los Angeles,37.18999863,15.43999958,78
Los Angeles,83.19999695,15.43999958,78
Los Angeles,73.30000305,15.43999958,78
Los Angeles,86.19999695,15.43999958,78
Los Angeles,79.02999878,15.43999958,78
Los Angeles,70.79000092,15.43999958,78
Los Angeles,66.98999786,15.43999958,78
Los Angeles,52.40000153,15.43999958,78
Los Angeles,59.83000183,15.43999958,78
Los Angeles,17.73999977,15.43999958,78
Los Angeles,32.40999985,15.43999958,78
Los Angeles,21.94000053,15.43999958,78
Los Angeles,30.80999947,15.43999958,78
Los Angeles,32.15000153,15.43999958,78
Los Angeles,51.72000122,15.43999958,78
Los Angeles,43.72000122,15.43999958,78
Los Angeles,50.84999847,15.43999958,78
Los Angeles,60.34000015,15.43999958,78
Los Angeles,48.97999954,15.43999958,78
Los Angeles,60.08000183,15.43999958,78
Los Angeles,85.91000366,15.43999958,78
Los Angeles,70.33999634,15.43999958,78
Los Angeles,91.41999817,15.43999958,78
Los Angeles,14.32999992,15.43999958,87.60518803
Los Angeles,22.62000084,15.43999958,74
Los Angeles,8.010000229,15.43999958,77.84526114
Los Angeles,4.900000095,15.43999958,74
Los Angeles,14.22000027,15.43999958,74
Los Angeles,46.16999817,15.43999958,74
Los Angeles,61,15.43999958,74.52422919
Los Angeles,47.83000183,15.43999958,85.6533887
Los Angeles,8.81000042,15.43999958,89.81804487
Los Angeles,20.48999977,15.43999958,83.50242713
Los Angeles,70.45999908,15.43999958,74
Los Angeles,55.88999939,15.43999958,74.13257871
Los Angeles,64.20999908,15.43999958,74
Los Angeles,36.02999878,15.43999958,74
Los Angeles,20.20999908,15.43999958,74
Los Angeles,48.25,15.43999958,74
Los Angeles,73.77999878,15.43999958,74
Los Angeles,89.37000275,15.43999958,74
Los Angeles,28.82999992,15.43999958,74
Los Angeles,65.26999664,15.43999958,74
Los Angeles,73.75,15.43999958,74
Los Angeles,21.27000046,15.43999958,74
Los Angeles,24.30999947,15.43999958,74
Los Angeles,50.27999878,15.43999958,74
Los Angeles,90.81999969,15.43999958,74
Los Angeles,84.27999878,15.43999958,74
Los Angeles,64.90000153,15.43999958,74
Los Angeles,77.38999939,15.43999958,74
Los Angeles,50.54999924,15.43999958,74
Los Angeles,83.15000153,15.43999958,74
Los Angeles,98.00998688,15.43999958,74
Los Angeles,24.14999962,15.43999958,74
Los Angeles,22.80999947,15.43999958,74
Los Angeles,2.650000095,15.43999958,74
Los Angeles,62.58000183,15.43999958,74
Los Angeles,41.86000061,15.43999958,74
Los Angeles,82.87000275,15.43999958,74
Los Angeles,78.66999817,15.43999958,74
Los Angeles,73.55999756,15.43999958,74
Los Angeles,84.63999939,15.43999958,74
Los Angeles,91.11000061,15.43999958,74
Los Angeles,95.68000031,15.43999958,74
Los Angeles,95.51000214,15.43999958,74
Los Angeles,80.80999756,15.43999958,74
Los Angeles,7.690000057,15.43999958,74
Los Angeles,72.01000214,15.43999958,74
Los Angeles,79.76999664,15.43999958,74
Los Angeles,98.76999664,15.43999958,74
Los Angeles,89.23000336,15.43999958,74
Los Angeles,92.94999695,15.43999958,74
Los Angeles,98.07998657,15.43999958,74
Los Angeles,66.18000031,15.43999958,74
Los Angeles,99.66999817,15.43999958,74.08188808
Los Angeles,85.68998718,15.43999958,74
Los Angeles,60.04000092,15.43999958,74
Los Angeles,80.11000061,15.43999958,74
Los Angeles,92.98999786,15.43999958,74.36569581
Los Angeles,76.13999939,15.43999958,74
Los Angeles,95.74001312,15.43999958,74.48717436
Los Angeles,93.54000092,15.43999958,74
Los Angeles,85.68000031,15.43999958,74.03904317
Los Angeles,65.12000275,15.43999958,74.96715668
Los Angeles,87.22000122,15.43999958,74
Los Angeles,25.31999969,15.43999958,74
Los Angeles,52.72999954,15.43999958,74
Los Angeles,35.52000046,15.43999958,74.0175508
Los Angeles,43.65999985,15.43999958,72.23297833
Los Angeles,57.06000137,15.43999958,74
Los Angeles,17.56999969,15.43999958,74.33780135
Los Angeles,72.64998627,15.43999958,73.16563447
Los Angeles,48.54999924,15.43999958,74
Los Angeles,53.31000137,15.43999958,74.41836281
Los Angeles,26.04000092,15.43999958,60.12470294
Los Angeles,57.54999924,15.43999958,74
Los Angeles,29.59000015,15.43999958,74
Los Angeles,72.02999878,15.43999958,74
Los Angeles,47.04999924,15.43999958,74
Los Angeles,50.00999832,15.43999958,74
Los Angeles,35.45999908,15.43999958,74
Los Angeles,46.29999924,15.43999958,74
Los Angeles,7.820000172,15.43999958,74
Los Angeles,28.07999992,15.43999958,74
Los Angeles,59.06999969,15.43999958,74
Los Angeles,41.79999924,15.43999958,74
Los Angeles,70.97000122,15.43999958,74
Los Angeles,17.79000092,15.43999958,74
Los Angeles,78.23000336,15.43999958,74
Los Angeles,93.69000244,15.43999958,74
Los Angeles,81.94000244,15.43999958,74
Los Angeles,73.47000122,15.43999958,74
Los Angeles,85.08999634,15.43999958,74
Los Angeles,67.58999634,15.43999958,74
Los Angeles,79.23000336,15.43999958,74
Los Angeles,72.08000183,15.43999958,74
Los Angeles,86,15.43999958,74
Los Angeles,82.45999908,15.43999958,74
Los Angeles,74.34999847,15.43999958,74
Los Angeles,90.72000122,15.43999958,74
Los Angeles,58.54000092,15.43999958,74
Los Angeles,64.15000153,15.43999958,74
Los Angeles,67.95999908,15.43999958,74
Los Angeles,75.45999908,15.43999958,74
Los Angeles,87.5,15.43999958,74
Los Angeles,95.26999664,15.43999958,74
Los Angeles,71.72000122,15.43999958,74
Los Angeles,80.19999695,15.43999958,74
Los Angeles,79.93000031,15.43999958,74
Los Angeles,87.20999908,15.43999958,74
Los Angeles,81.23000336,15.43999958,74
Los Angeles,77.61000061,15.43999958,74
Los Angeles,96.68000031,15.43999958,74
Los Angeles,60.20000076,15.43999958,74
Los Angeles,68.41000366,15.43999958,74
Los Angeles,57.38999939,15.43999958,74
Los Angeles,80.18000031,15.43999958,74
Los Angeles,66.05999756,15.43999958,74
Los Angeles,75.29000092,15.43999958,74
Los Angeles,94.25,15.43999958,74
Los Angeles,77.72000122,15.43999958,74
Los Angeles,85.55000305,15.43999958,74
Los Angeles,80.25,15.43999958,74
Los Angeles,89.79000092,15.43999958,74
Los Angeles,72.16999817,15.43999958,74
Los Angeles,26.32999992,15.43999958,74
Los Angeles,75.08000183,15.43999958,74
Los Angeles,57.54000092,15.43999958,74
Los Angeles,59.09000015,15.43999958,74
Los Angeles,76.44000244,15.43999958,74
Los Angeles,63.58000183,15.43999958,74
Los Angeles,91.81999969,15.43999958,74
Los Angeles,72.63999939,15.43999958,74
Los Angeles,61.09000015,15.43999958,74
Los Angeles,93.12999725,15.43999958,74
